record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000756,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Nicotiana attenuata dissertation explicitly links circadian regulation of reproductive and defensive traits to interactions with pollinators and herbivores; retain for chapter-level mutualist-antagonist adjudication.
SCHPRISMA-000757,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Comparative Hedychium reproductive-biology study concerns breeding system and pollination without a focal plant antagonist/exploiter response.
SCHPRISMA-000758,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Primary Isomeris arborea study directly measures consequences of floral herbivory for subsequent pollinator service; retain for herbivory-pollination functional adjudication.
SCHPRISMA-000759,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,"Primary Thunia alba bract-removal experiment measures legitimate pollination, nectar robbing and male/female reproductive success; retain as a strong manipulated shared-trait boundary system."
SCHPRISMA-000760,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Focused synthesis on context dependence of pollinator-mediated selection explicitly treats antagonistic interactions and factorial pollination-by-other-agent designs; retain as relevant synthesis/source-chasing material.
SCHPRISMA-000761,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Primary Silene latifolia study partitions selection caused by a pollinating seed predator on flower size/number and contrasts predation-mediated with other selection; retain for coupled-role selection adjudication.
SCHPRISMA-000762,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Primary Dichaea pendula study tests a major floral volatile that attracts both pollinators and florivores; retain as a strong shared-signal mutualist-antagonist candidate.
SCHPRISMA-000763,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Primary Ecology study explicitly examines the dual role of floral traits in pollinator attraction and plant defence; retain for same-trait multifunctional geometry adjudication.
SCHPRISMA-000764,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,"Alpine flower-visitor community survey records flies, bees and parasitoid wasps but does not measure a plant antagonist response or plant reproductive endpoint linked to a focal floral coordinate."
SCHPRISMA-000765,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_L_SCREEN_V49_2026-09-26,Dissertation on nectar secondary metabolites explicitly frames floral chemical traits as a pollinator-attraction versus herbivore-defence dilemma and experimentally studies pollinator responses plus defence-linked chemistry; retain for chapter-level source adjudication.
