record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000229,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Genome study of a nectar-associated bacterium is not centered on a floral attraction/display coordinate evaluated by both audiences."
SCHPRISMA-000230,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Floral-fragrance loss across an outcrossing-to-selfing transition is a high-value historical floral-signal candidate; antagonist context is checked at full text."
SCHPRISMA-000231,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Drought-induced floral trait expression has pollinator and antagonist context; retain conservatively."
SCHPRISMA-000233,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Andean elevation gradient links phytochemistry, floral visitors and herbivory/seed-predator context; retain for JBI geography coding."
SCHPRISMA-000235,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Multistate floral-visitor account includes pollinator and nectar-robbing roles; retain for role/geography adjudication."
SCHPRISMA-000236,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Focused review of floral volatile information transfer explicitly spans pollinators and antagonists; retain for source-role adjudication."
SCHPRISMA-000237,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Book review, not an independent primary report or focused evidence synthesis."
SCHPRISMA-000238,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Dissertation spans pollinators, pests and natural enemies with flower interactions; retain conservatively for boundary coding."
SCHPRISMA-000239,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Functional-trait review of phytophagous scarab beetles is not centered on a floral attraction/display coordinate."
SCHPRISMA-000240,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Editorial, not an independent primary study or focused synthesis."
SCHPRISMA-000241,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Editorial on flower colour evolution, not an independent primary report."
SCHPRISMA-000242,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Dissertation on floral asymmetry and ant-plant effects on floral visitors is potentially a direct floral-A conflict system; retain."
SCHPRISMA-000243,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Heather flavonoid thesis studies Bombus and its gut parasite Crithidia; the parasite is a bee parasite rather than a plant antagonist acting through floral A."
SCHPRISMA-000245,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Haloxylon study focuses pollen limitation and pollinator visitation in fragmented habitats; no focal plant-antagonist channel is reported."
SCHPRISMA-000246,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Ant effects on fruit set with pollinator and herbivore context may expose a floral visitor-role conflict; retain."
SCHPRISMA-000247,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Spatial community structure affects fecundity with pollinator and seed-predator components; retain for geography/floral-boundary coding."
SCHPRISMA-000248,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Climate-driven flowering phenology/abundance has pollinator and herbivore/seed-predator context; retain conservatively for temporal-display coding."
SCHPRISMA-000249,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Broad Annual Review of atmospheric-gas plant-insect interactions is not a focused shared-floral-cue synthesis."
SCHPRISMA-000250,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Experimental warming alters floral scent, display and rewards with pollinator and antagonist context; retain for induced-state adjudication."
SCHPRISMA-000257,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Nectar-robbing study includes pollination consequences; retain for access/fitness coding."
SCHPRISMA-000260,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Plant viral pathogens alter plant-pollinator relationships and the abstract includes nectar-thief context; retain for induced-state full-text coding."
SCHPRISMA-000262,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Floral-colour response to neighbour relatedness has pollinator context, but no focal plant-antagonist response is established at title/abstract stage."
SCHPRISMA-000263,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Pollination efficiency and predator satiation jointly determine reproductive output; retain."
SCHPRISMA-000264,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Focused floral-VOC plant-insect synthesis spans pollination and herbivory/antagonists; retain for source-role adjudication."
SCHPRISMA-000265,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"CO2 experiment measures pollen chemistry and plant growth; herbivores are motivation and no focal antagonist response is measured."
SCHPRISMA-000266,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Vicia experiment concerns extrafloral nectaries and whole-plant VOCs; the focal signal/resource is not floral A."
SCHPRISMA-000267,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Citizen-photo macaw diet study is not centered on a floral attraction/display signal coordinate."
SCHPRISMA-000268,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Review concerns ant-pollinator conflict in extrafloral-nectary plants; the focal resource axis is extrafloral rather than SCH floral A."
SCHPRISMA-000269,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Allelic variants underlie floral odor emissions with pollinator/florivore context; retain for genetic/evolutionary coding."
SCHPRISMA-000270,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Floral-visitor assemblages in an endemic Castilleja include pollinator and antagonist context; retain for geography/receiver coding."
SCHPRISMA-000271,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Silene oviposition/frugivory study has pollinator and seed-predator context; retain."
SCHPRISMA-000272,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Environmentally induced floral traits alter mating system and include pollination/herbivory context; retain for induced-state coding."
SCHPRISMA-000273,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Epiphytic bacteria experimentally alter floral scent, but animal antagonists are background context rather than a measured focal receiver channel."
SCHPRISMA-000274,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Palm flower-weevil divergence includes pollination and antagonistic/florivorous roles; retain as a role-transition/evolutionary candidate."
SCHPRISMA-000275,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Preprint form of palm-weevil divergence study; retain at TA and resolve duplicate status at full text."
SCHPRISMA-000276,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Pollinator-health dissertation concerns pathogens/parasites of pollinators rather than plant antagonists acting through floral A."
SCHPRISMA-000279,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Paleocene-Eocene animal-pollination study does not identify a focal plant-antagonist response channel."
SCHPRISMA-000281,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Positive selection on a floral-scent gene with pollinator/herbivore context is a high-value historical/genetic candidate; retain."
SCHPRISMA-000285,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Novel adaptive floral scent in wild tobacco explicitly intersects pollination and florivory; retain as high-value evolutionary candidate."
SCHPRISMA-000286,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Preprint of wild-tobacco scent evolution study; retain at TA and resolve duplicate report at full text."
SCHPRISMA-000287,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Dissertation on floral and mating-system variation includes pollinators and florivory; retain for evolutionary/full-text coding."
SCHPRISMA-000290,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Orchid sexual-mimicry study concerns attraction and sensory exploitation of pollinators; it does not measure a plant-antagonist audience."
SCHPRISMA-000291,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Broad Arabidopsis ecological-genomics review is not a focused shared-floral-cue synthesis."
SCHPRISMA-000292,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Silene dissertation explicitly addresses reproductive conflicts with pollinators and seed predators; retain."
SCHPRISMA-000293,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Focused evolutionary ecology of nectar review spans pollinators, herbivores and nectar robbers; retain for source-role adjudication."
SCHPRISMA-000294,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Focused synthesis of plant reproduction and defense against herbivores includes floral/pollinator pathways; retain for source-role adjudication."
SCHPRISMA-000296,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Experimental florivory with reproductive success and pollinator context is a direct induced-state candidate; retain."
SCHPRISMA-000297,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Study tests extrafloral volatiles for pollinator attraction; the focal signal is explicitly extrafloral rather than floral A."
SCHPRISMA-000298,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Ant effects on reproductive fitness include floral/pollinator and herbivore/seed-predator context; retain for boundary coding."
SCHPRISMA-000299,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Extreme floral-volatile diversification in Lithophragma has pollinator/herbivore context; retain for historical/evolutionary coding."
SCHPRISMA-000300,RETAIN_FULLTEXT,,ASSISTED_BATCH3_REMAINDER_TA_SCREEN_2026-08-31,"Endangered-plant reproductive ecology includes flowers, pollination and seed-predation context; retain conservatively."
