record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000604,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,"Dissertation on Lythrum salicaria and Pedicularis palustris explicitly studies pollinators, seed predators/herbivores and seed output across populations/years; retain for multi-agent reproductive-performance adjudication."
SCHPRISMA-000605,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Pollination review concerns attractants/rewards for successful crop pollination without a focal plant antagonist/exploiter channel.
SCHPRISMA-000606,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,New Phytologist commentary on plant defence as pre-adaptation for pollinator shifts is a brief comment rather than an independent primary study or substantive focused synthesis.
SCHPRISMA-000607,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,"Broad review/editorial on plant stress, reproduction and mutualisms is not an independent primary study or focused SCH synthesis."
SCHPRISMA-000608,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Broad plant-evolutionary-ecology overview is not an independent primary study or focused pollinator-antagonist floral-trait synthesis.
SCHPRISMA-000609,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Arabidopsis lyrata dissertation/source focuses plant-herbivore interactions and evolutionary potential without a focal pollinator response in this source.
SCHPRISMA-000611,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Preprint of the Arabidopsis halleri plasticity study linking simulated herbivory/soil context to floral traits and pollinator-mediated selection; retain and resolve report dependence with SCHPRISMA-000612 at full text.
SCHPRISMA-000612,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Published Arabidopsis halleri study tests how herbivory-induced phenotypic plasticity changes pollinator-mediated selection; retain for context-dependent selection adjudication.
SCHPRISMA-000613,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,"Primary Malpighiaceae study jointly quantifies pollinators, florivores and plant reproductive/ecological context in two savanna species; retain for pollinator-florivore adjudication."
SCHPRISMA-000614,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_G_SCREEN_V44_2026-09-26,Primary Oikos study shows plant responses to herbivory shift contributions of different pollinator taxa to plant reproduction; retain for herbivory × pollinator-function context adjudication.
