record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000364,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Published Jasminum terpene-scent study contains pollinator and antagonist ecological context; retain to establish whether consumer responses are measured or only discussed."
SCHPRISMA-000366,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Broad jasmonate growth/development book chapter is not sufficiently centered on a floral attraction coordinate and paired audiences for full-text admission."
SCHPRISMA-000367,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Chemical-ecology/co-evolution synthesis includes floral, pollinator and herbivore interactions; retain as relevant synthesis/source-chasing material."
SCHPRISMA-000368,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Tree-peony terpene-biosynthesis study is molecular/functional; exploitation language does not identify a measured focal plant-antagonist receiver."
SCHPRISMA-000369,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Pyrus beta-ocimene synthase is induced after herbivory and the abstract contains floral/pollinator context; retain to determine whether the floral signal channel is directly measured."
SCHPRISMA-000370,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Study explicitly analyzes functional consequences across a mutualism-antagonism gradient and contains flowers/pollinators/florivores/seed predators; retain."
SCHPRISMA-000371,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Threatened-orchid pollinator-predator network study contains pollination and herbivory signals; retain to resolve whether predators/herbivores are plant antagonists acting through floral traits."
SCHPRISMA-000372,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Fragmentation study contains floral resources, pollinators and herbivory across spatial context; uncertainty resolves to full text and may inform the geography lane."
SCHPRISMA-000373,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Pollination-like insect-fungus mutualism is not a flowering-plant floral signal system and is outside the SCH plant focal universe."
SCHPRISMA-000374,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Agroforestry Hymenoptera dissertation concerns functional diversity of pollinators/parasitoids rather than a focal floral trait coordinate read by mutualists and plant antagonists."
SCHPRISMA-000375,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Hypoestes study explicitly distinguishes visitors, nectar thieves and pollinators; retain for visitor-role and reward-coordinate adjudication."
SCHPRISMA-000377,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Aquilegia study examines geographic flower-trait variation with flower visitors and non-pollinator context; retain for geographic receiver-regime adjudication."
SCHPRISMA-000378,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Himalayan Roscoea study combines geographic isolation, pollination syndromes and nectar-robber context; retain as a strong geography/receiver candidate."
SCHPRISMA-000382,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Acacia study concerns extrafloral nectar protection from phytopathogens; the focal coordinate is not a floral attraction/display signal."
SCHPRISMA-000384,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Bee-petal biomechanics dissertation is pollinator-focused; the parasite hit does not identify a focal plant-antagonist response to the floral trait."
SCHPRISMA-000385,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Habitat-structure study links reproduction, pollination and herbivory across restored/unrestored sites; retain for geographic and fitness adjudication."
SCHPRISMA-000386,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Honeycreepers are explicitly nectar robbers in an invasive flowering plant and pollination is present in the abstract; retain for visitor-role and reproduction coding."
SCHPRISMA-000396,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Herbivory changes sex expression in a flowering plant and the abstract contains pollinator context; retain for induced-state/evolutionary adjudication."
SCHPRISMA-000399,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Primary study explicitly connects herbivory with above-/belowground antagonists and mutualists, including pollination; retain to resolve the floral coordinate."
SCHPRISMA-000400,RETAIN_FULLTEXT,,ASSISTED_BATCH4_REMAINDER_TA_SCREEN_V20_2026-09-02,"Artificial selection on heritable floral volatiles includes pleiotropic pollinator/herbivore context; retain for evolutionary and shared-cue architecture coding."
