record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000664,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Arabidopsis lyrata thesis programme experimentally quantifies pollinator-mediated selection and herbivory-associated selection on flowering phenology and floral display across populations/years; retain for same-programme multi-agent adjudication.
SCHPRISMA-000666,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Silene latifolia study examines post-pollination floral-scent downregulation in a nursery-pollinator seed-predator system; retain for coupled pollination/seed-predation signal-cost adjudication.
SCHPRISMA-000667,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Pre-meeting conference notice/programme on plant–pollinator interactions is not an independent primary study or focused synthesis suitable for the systematic evidence count.
SCHPRISMA-000668,EXCLUDE,TA_NOT_FLORAL_SIGNAL,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Wolbachia distribution study concerns host ecological contact in animals and has no focal plant floral trait/reward coordinate.
SCHPRISMA-000669,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Perspective on pollinator declines and floral evolution focuses pollinator-mediated evolutionary responses without a focal plant antagonist/exploiter response.
SCHPRISMA-000670,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,"Primary Geranium sylvaticum study measures flower size/phenology, pollinator preference, floral herbivory, seed predation and sex-specific seed production across populations; retain for multi-agent selection/context adjudication."
SCHPRISMA-000671,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Sequential flower-retention study focuses internal fruit/resource effects on flower abscission and does not measure a pollinator response/service to the focal floral coordinate.
SCHPRISMA-000672,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Vochysia study tests protection by a nectar-thieving ant through simulated-herbivore removal; pollinator costs are hypothesized but not measured in the focal experiment.
SCHPRISMA-000674,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,"Silene stellata thesis quantifies context-dependent outcomes of interaction with Hadena ectypa, a pollinating seed predator; retain for nursery-pollination benefit-cost adjudication."
SCHPRISMA-000675,RETAIN_FULLTEXT,,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,"Primary Pedicularis rex experiment manipulates water-filled cupulate bracts and measures legitimate pollinators, nectar robbers, seed predators and seed production; retain as a strong shared-trait mutualist-antagonist candidate."
SCHPRISMA-000676,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,"Carnivorous-pitcher-plant scent comparison addresses floral pollination versus prey-capture function, but does not measure a focal plant antagonist/exploiter response."
SCHPRISMA-000677,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Real-time scent-visualization methods study measures emission dynamics without ecological pollinator and antagonist responses.
SCHPRISMA-000678,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Pitcairnia floral-visitor study quantifies pollination effectiveness but lacks a focal plant antagonist/exploiter response.
SCHPRISMA-000679,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_TA3_BATCH_I_SCREEN_V46_2026-09-26,Bromeliad reproductive-biology/flower-visitor study measures pollination and reproductive success but does not establish a focal plant antagonist/exploiter response.
