record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000047,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Impatiens dissertation concerns antagonists, mixed mating and chasmogamous reproduction; retain for evolutionary/full-text adjudication under TA uncertainty."
SCHPRISMA-000048,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Disa visual-cue manipulation shows the same pollen-feeding beetle chews petal apices and pollinates; color manipulation changes pollination success and florivory covaries with pollen transfer."
SCHPRISMA-000049,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"White-clover common garden quantifies antiherbivore defense, herbivory and selection on floral/reproductive traits; retain for evolutionary conflict adjudication."
SCHPRISMA-000050,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Agroecological-crop study explicitly observes ants as legitimate floral visitors or nectar thieves and assesses pollen loads/germination effects; retain as role-switching visitor candidate."
SCHPRISMA-000053,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Arctic mustard color-polymorphism study resolves the genetic basis of a floral display whose geographic maintenance has documented pollinator and non-pollinator selection context; retain for evolutionary-outcome linkage."
SCHPRISMA-000055,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Ideas/Perspectives article concerns deceptive plants exploiting their pollinators; the exploited party is the pollinator, not a plant antagonist/exploiter audience acting on the floral signal."
SCHPRISMA-000056,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Mixed-ploidy orchid study evaluates floral signals, reproductive success and pollinator isolation; no focal antagonist/exploiter channel is measured."
SCHPRISMA-000057,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Review/synthesis links floral traits and visitor behavior to plant and animal pathogen transmission; retain as potentially relevant antagonist/source-registry material."
SCHPRISMA-000063,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Platanthera study describes floral-trait variation across elevation; no focal antagonist/exploiter response is evaluated."
SCHPRISMA-000064,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Rafflesia volatile study characterizes scent proposed to attract carrion-fly pollinators; 'parasitic' describes the plant life history and is not an antagonist audience acting on the flower."
SCHPRISMA-000067,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Trollius-Chiastocheta nursery-pollination system explicitly combines adult pollination with larval seed/fruit costs and examines mutualism-antagonism asymmetry; retain."
SCHPRISMA-000071,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"2026 review is explicitly pollinator-friendly crop breeding/plant-pollinator synthesis; herbivory appears as trade-off background rather than a focal antagonist audience."
SCHPRISMA-000074,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Coffee-agroecosystem dissertation contains primary chapters on habitat-dependent nectar robbery, floral traits and fruit-set costs alongside mutualistic bee-plant interactions; retain."
SCHPRISMA-000075,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Eight-generation Brassica experimental evolution factorially crosses soil, bee pollination and aphid herbivory and measures floral/defense evolution and bee attractiveness; strong evolutionary-outcome candidate."
SCHPRISMA-000076,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Blueberry floral morphology predicts legitimate bee visits versus nectar robbing by honey bees and is related to crop yield; retain as direct role-dependent floral-trait case."
SCHPRISMA-000079,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Book chapter synthesizes experimental manipulations of floral scent and animal behavioral responses; retain for source-role review and possible antagonist examples."
SCHPRISMA-000081,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Dissertation on competitive pollination networks covers heterogeneous floral visitors/foraging strategies; retain under TA uncertainty for exploiter/competition coding."
SCHPRISMA-000082,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Concepts & Synthesis paper develops empirical benefit/cost curves for pollination mutualisms, including costly/seed-consuming pollinator systems; retain as relevant synthesis."
SCHPRISMA-000088,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Coffee-agroforestry dissertation covers bees, wasps, parasitoids and ecosystem services across land-use contexts; retain under TA uncertainty for source/geography adjudication."
SCHPRISMA-000089,RETAIN_FULLTEXT,,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Floral-scent biochemistry review is relevant source-registry material for ecological scent functions; retain for later review-only adjudication."
SCHPRISMA-000100,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_SOURCE_VERIFIED_MEDIUM_SCREEN_2026-08-30,"Rose 2-phenylethanol review focuses biosynthesis/seasonal regulation; pollinator attraction and herbivore defense are general background rather than a focal dual-audience study."
