record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000649,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Dactylorhiza experiment quantifies pollinator-mediated selection on floral traits and records insect fruit herbivory affecting developing fruits; retain to resolve matched antagonist contribution."
SCHPRISMA-000650,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Linum pubescens study directly tests pollinator-mediated selection; florivores/other antagonists are proposed as possible unmeasured agents rather than a measured antagonist component."
SCHPRISMA-000651,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Primula alpicola floral-selection study includes pollinator-mediated selection and biotic damage/seed-predator context; uncertainty resolves to full text for matched-agent adjudication."
SCHPRISMA-000659,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Lobelia cardinalis study directly compares pollinator- and herbivore-mediated selection on floral traits and seed-production fitness."
SCHPRISMA-000660,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Penstemon experiment directly manipulates pollination and reviews herbivore selection in other studies, but does not measure a focal antagonist component in the primary experiment."
SCHPRISMA-000661,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Trillium discolor study explicitly estimates pollinator-mediated selection and tests whether natural antagonist damage alters selection on the same floral traits."
SCHPRISMA-000665,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Molecular-evolution study of amino-acid/substrate discrimination in a plant volatile-producing enzyme; no focal plant-pollinator selection component is measured."
SCHPRISMA-000709,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Glechoma experiment links selective nectar robbing to legitimate-pollinator switching, pollination rates and seed set; retain for role/trait-coordinate adjudication."
SCHPRISMA-000711,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Comastoma factorial experiment crosses nectar robbing with pollination mode and measures developing ovules, mature seeds, seed weight and germination; retain for exploiter/reproductive-outcome coding."
SCHPRISMA-000723,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Impatiens experiment manipulates pollinator access and foliar herbivory and measures seed-based selection on floral traits; retain despite a null herbivory effect."
SCHPRISMA-000775,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Brassica cage experiment exposes plants to bumblebees, cabbage butterflies, or both and analyzes selection on floral signals; direct pollinator-antagonist selection candidate."
SCHPRISMA-000786,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Hesperis dissertation primarily assesses floral-scent variation, fitness and potential pollinator-mediated selection; herbivore attraction is proposed as a possible cost rather than a measured antagonist selection component."
SCHPRISMA-000806,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Ruellia study evaluates floral evolution under competing selective pressures after hawkmoth-pollination loss and includes seed-predator/visitor context; retain for full agent/outcome adjudication."
SCHPRISMA-000812,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary thesis explicitly targets the relative roles of herbivore- and pollinator-mediated selection on floral display in Lythrum salicaria; retain."
SCHPRISMA-000814,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary Silene F2-hybrid field study measures floral traits, pollinator visitation, seed set and Hadena seed predation on the same recombinant trait variation; retain."
SCHPRISMA-000837,RETAIN_FULLTEXT,,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Primary dissertation on variation, agents and consequences of floral-trait selection; title/metadata are broad but potentially contain relevant primary chapters, so uncertainty resolves to full text."
SCHPRISMA-000855,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"Common-morning-glory experiment crosses pollinator restriction with abiotic water deficit; no animal antagonist/exploiter component is manipulated or measured."
SCHPRISMA-000860,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_H2_ESTIMAND_TA0_V21_2026-09-23,"New Phytologist Commentary on another floral-scent selection paper, not a focal primary empirical study."
