record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000060,EXCLUDE,TA_NOT_FLORAL_SIGNAL,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Frangula arthropod-management survey is not a focal shared floral-signal study."
SCHPRISMA-000061,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Primary northern-Andes community study quantifies nectar robbery across 38 plant species and associates robbery with floral characteristics; retain as a one-sided floral-trait near-pass candidate."
SCHPRISMA-000062,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Orchid reproductive-biology dissertation is pollination-focused; no focal plant antagonist/exploiter response is evident."
SCHPRISMA-000065,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Strymon–bromeliad association concerns butterfly use of bromeliads without a focal pollination-service channel."
SCHPRISMA-000068,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Plant Cell In Brief/comment explicitly frames floral terpenoids as attraction-versus-defence; retain only to confirm secondary-source role."
SCHPRISMA-000080,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Manduca dissertation experimentally studies adult floral foraging responses to visual/olfactory/tactile cues; the focal thesis does not assay the herbivore/oviposition channel."
SCHPRISMA-000083,EXCLUDE,TA_NO_POLLINATOR_COMPONENT,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Mirabilis pigment study measures herbivore defence and pollen-tube/prezygotic performance but not an animal pollinator response/service component."
SCHPRISMA-000091,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Broad Plant Physiology review on plant volatiles passes the abstract concept filter; retain to verify secondary-source role."
SCHPRISMA-000092,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Primary Ficus citrifolia thesis directly documents the same pollinating fig wasp as a seed predator during larval development; retain to adjudicate the missing floral-cue coordinate."
SCHPRISMA-000093,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora species account contains pollination and antagonist ecology; retain as possible source-recovery synthesis pending full-text role coding."
SCHPRISMA-000094,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora species account contains pollination/herbivory material; retain as possible source-recovery synthesis pending full-text role coding."
SCHPRISMA-000095,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora Gymnadenia synthesis contains floral scent/pollination and antagonist ecology; retain for secondary-source adjudication."
SCHPRISMA-000096,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora Orchis anthropophora species account passes the abstract dual-audience concept filter; retain for secondary-source adjudication."
SCHPRISMA-000097,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora Orchis mascula species account passes the abstract dual-audience concept filter; retain for secondary-source adjudication."
SCHPRISMA-000098,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Biological Flora Salvia pratensis species account passes the abstract dual-audience concept filter; retain for secondary-source adjudication."
SCHPRISMA-000099,RETAIN_FULLTEXT,,ASSISTED_METADATA_AND_ABSTRACT_SCREEN_2026-08-30,"Broad VOC biosynthesis/function review is retained to verify source-recovery relevance and secondary-source status."
