record_id,screen_title_abstract,screen_title_abstract_reason,decision_source,decision_note
SCHPRISMA-000398,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Herbivory-induced visual/olfactory floral display changes affect pollinator behaviour; retain induced-state trade-off candidate."
SCHPRISMA-000301,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary study on exploitation of pollination mutualisms reports plant-fitness consequences; retain for floral-coordinate and exploiter-role adjudication."
SCHPRISMA-000304,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Faculty Opinions recommendation/peer-review object, not an independent primary report or substantive synthesis."
SCHPRISMA-000305,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Faculty Opinions recommendation of a pollinator-memory paper, not an independent study or systematic synthesis."
SCHPRISMA-000306,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Faculty Opinions recommendation of the Silene seed-predator study, not an independent primary report."
SCHPRISMA-000311,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Floral/pollination biology includes nectar traits and nectar-thief signals in the abstract; retain conservatively for exploiter-role adjudication."
SCHPRISMA-000313,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Dissertation covers floral visitors and includes a florivore signal in the abstract; retain until the plant-antagonist channel is resolved."
SCHPRISMA-000314,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary floral-biology/pollination study also contains seed-predation information; retain conservatively for dual-channel coding."
SCHPRISMA-000315,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Broad floral-evolution synthesis includes pollinators and nonpollinator/herbivore context; retain for synthesis/source-chasing role adjudication."
SCHPRISMA-000318,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Fifty-year floral-nectar synthesis explicitly goes beyond pollinator reward and includes antagonist context; retain as relevant synthesis/source registry material."
SCHPRISMA-000319,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Nectar-guide patterns are evaluated against nectar robbing with pollinator/visitor context; retain for direct floral-A protection adjudication."
SCHPRISMA-000320,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Focal receivers are parasitoids searching for herbivore hosts; parasitoids are not plant antagonists/exploiters in the SCH shared-audience sense and no paired pollinator response is focal."
SCHPRISMA-000321,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Relevant floral-phytochemistry synthesis includes pollinator behaviour and nectar-robber context; retain for source-chasing/synthesis role."
SCHPRISMA-000326,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Whole-plant floral-scent synthesis explicitly treats antagonist/florivore contexts beyond pollinator attraction; retain as relevant synthesis/source registry material."
SCHPRISMA-000328,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary study tests floral-scent terpenoids against a facultative florivore and contains pollinator context; retain for same-scent receiver adjudication."
SCHPRISMA-000330,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Within-population floral-trait variation is linked to nectar-robbing defence and pollination context; retain."
SCHPRISMA-000331,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Wild-tobacco floral-trait variation is evaluated for hawkmoth pollinator foraging; no focal plant-antagonist receiver/channel is identified in the title/abstract packet."
SCHPRISMA-000332,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Impatiens floral-trait/pollination study contains nectar-robber context; retain conservatively for full-text dual-channel adjudication."
SCHPRISMA-000333,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Dissertation links floral traits, pollinator behaviour and plant reproduction and includes herbivore context; retain pending same-A resolution."
SCHPRISMA-000335,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary mixed-pollination-syndrome study includes floral variation, reproduction and nectar-robber context; retain."
SCHPRISMA-000336,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary sesame study explicitly evaluates floral visitors, nectar-robbing behaviour and impacts on plant reproduction; retain."
SCHPRISMA-000342,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Focal receiver is a parasitoid attracted to herbivore-host cues; this is indirect plant defence rather than a plant antagonist exploiting the floral signal, with no paired focal pollinator response."
SCHPRISMA-000344,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Florivory and pollinator visitation are the explicit paired processes; retain despite cautionary framing."
SCHPRISMA-000345,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Florivory is linked to reduced reproductive output through altered pollinator attraction; retain induced-state fitness pathway."
SCHPRISMA-000346,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary florivory study includes floral interactions and pollinator context; retain for floral-coordinate and outcome adjudication."
SCHPRISMA-000347,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Anemone colour-polymorphism study focuses on pollination modes, breeding system and gene flow; the packet does not identify a focal plant-antagonist receiver/channel."
SCHPRISMA-000348,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Chemotype study jointly reports flower production, floral volatiles, pollen nutrients, florivory and flower-visitor context; retain."
SCHPRISMA-000349,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Flower-sharing/pollinator-health perspective concerns parasites/pathogens of pollinators rather than antagonists imposing costs on the focal plant through a floral A."
SCHPRISMA-000350,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Brandisia flower-trait evolution is a bird-pollination study; antagonist terms reflect parasitic-plant/background context rather than a focal plant-antagonist audience."
SCHPRISMA-000352,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Preprint links floral chemodiversity to different visitor groups, florivore/herbivore context and plant fitness; retain until report independence and receiver roles are resolved."
SCHPRISMA-000354,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary cactus study explicitly combines pollinator dependence, floral larceny and plant reproductive ecology; retain."
SCHPRISMA-000355,EXCLUDE,TA_NOT_PRIMARY_OR_RELEVANT_SYNTHESIS,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Figshare dataset representation of the Cleistocactus study, not an independent report; primary article SCHPRISMA-000354 is retained."
SCHPRISMA-000376,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary study explicitly tests geographic consistency/variation in conflicting selection by pollinators and seed predators; high-priority geography/evolution candidate."
SCHPRISMA-000379,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Geographic variation in flower size/visitor composition includes nectar-robber context; retain for geographic receiver-regime adjudication."
SCHPRISMA-000380,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary study explicitly tests geographic variation in nectar-robbing resistance and consequences for pollination; high-priority JBI candidate."
SCHPRISMA-000381,EXCLUDE,TA_NO_ANTAGONIST_COMPONENT,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Bee/bird floral-epidermal-cell study focuses on pollinator grip/visual function; antagonist/nectar-thief terms are not identified as a focal measured plant-antagonist channel in the packet."
SCHPRISMA-000383,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary Rhododendron chemistry study explicitly frames pollinator–herbivore defence trade-offs across tissues/species; retain for chemical-coordinate and evolutionary coding."
SCHPRISMA-000388,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Herbivore-mediated selection on floral display varies with antagonist intensity among primrose populations; retain evolutionary/geography candidate."
SCHPRISMA-000389,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Title explicitly links herbivore resistance, pollination and nectar robbing in a distylous plant; retain."
SCHPRISMA-000390,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary study tests herbivore effects on natural selection for a floral reproductive trait with pollination context; retain evolutionary lane."
SCHPRISMA-000391,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Primary selection study explicitly compares herbivores/plant defences with pollinators on reproductive traits; retain."
SCHPRISMA-000392,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Herbivory-induced floral signalling and reproduction/indirect-defence trade-offs include pollinator context; retain."
SCHPRISMA-000395,RETAIN_FULLTEXT,,SOURCE_VERIFIED_BATCH4_HIGH_INFORMATION_TA_V18_2026-09-01,"Herbivory experimentally inhibits floral volatile production and the abstract packet contains pollinator context; uncertainty over measured pollinator response resolves to full text."
